x,y
-1.0,12.952789274901372
-0.9646464646464646,11.627289219146133
-0.9292929292929293,10.403154173249689
-0.8939393939393939,9.275520902671847
-0.8585858585858586,8.239614298615454
-0.8232323232323232,7.290747282487025
-0.7878787878787878,6.424320595481649
-0.7525252525252525,5.635822447479576
-0.7171717171717171,4.92082799602786
-0.6818181818181818,4.2749986242295135
-0.6464646464646465,3.694080987911358
-0.6111111111111112,3.1739058111439493
-0.5757575757575758,2.7103864313506096
-0.5404040404040404,2.299517141359991
-0.5050505050505051,1.9373714625547822
-0.4696969696969697,1.6201006359825336
-0.43434343434343436,1.3439328720466588
-0.398989898989899,1.1051742969090514
-0.36363636363636365,0.9002131139438123
-0.3282828282828283,0.7255292681784505
-0.29292929292929293,0.5777127838533384
-0.25757575757575757,0.4534947181196314
-0.2222222222222222,0.3497949614413435
-0.18686868686868688,0.26379058487163237
-0.15151515151515152,0.19300747480550107
-0.11616161616161616,0.13543942054483593
-0.08080808080808081,0.0897130510008862
-0.045454545454545456,0.05539012034766586
-0.010101010101010102,0.034047658988219556
0.025252525252525252,0.022268861988790963
0.06060606060606061,-0.002416126844362831
0.09595959595959595,-0.035083266911932025
0.13131313131313133,-0.07405793265033593
0.16666666666666666,-0.11893719564035352
0.20202020202020202,-0.16989934601611598
0.23737373737373738,-0.22740583113932905
0.2727272727272727,-0.29201876731238174
0.30808080808080807,-0.364277580834811
0.3434343434343434,-0.4446171188710749
0.3787878787878788,-0.5333174515734738
0.41414141414141414,-0.6304770919251343
0.4494949494949495,-0.736002256986386
0.48484848484848486,-0.849606149583841
0.5202020202020202,-0.9708138361463533
0.5555555555555556,-1.0989697699425376
0.5909090909090909,-1.2332461626149964
0.6262626262626263,-1.372651210403165
0.6616161616161617,-1.516036692516132
0.696969696969697,-1.6621047594101739
0.7323232323232324,-1.809413891242858
0.7676767676767676,-1.9563840856872656
0.803030303030303,-2.101301365687646
0.8383838383838383,-2.242321703955444
0.8737373737373737,-2.377474455081603
0.9090909090909091,-2.5046653752911094
0.9444444444444444,-2.6216792978460335
0.9797979797979798,-2.726182520710376
1.0151515151515151,-2.8157249530578983
1.0505050505050506,-2.887742058720889
1.0858585858585859,-2.939556627672471
1.121212121212121,-2.9683804009309034
1.1565656565656566,-2.971315569666553
1.1919191919191918,-2.9453561655846325
1.2272727272727273,-2.887389356677127
1.2626262626262625,-2.79419666004057
1.297979797979798,-2.6624550815239814
1.3333333333333333,-2.488738190408525
1.3686868686868687,-2.269517136050843
1.404040404040404,-2.001161612386478
1.4393939393939394,-1.6799407753401603
1.4747474747474747,-1.3020241174896086
1.5101010101010102,-0.8634823037486745
1.5454545454545454,-0.3602879713519492
1.5808080808080809,0.21168350298318747
1.6161616161616161,0.8566532661829296
1.6515151515151516,1.5789382799879452
1.6868686868686869,2.3829506381719754
1.7222222222222223,3.273196908023374
1.7575757575757576,4.254277494487243
1.792929292929293,5.3308860255238875
1.8282828282828283,6.507808757376663
1.8636363636363635,7.789923998562735
1.898989898989899,9.182201551505338
1.9343434343434343,10.689702170819496
1.9696969696969697,12.317577037345234
2.005050505050505,14.071067247095689
2.04040404040404,15.955503314352589
2.0757575757575757,17.97630468820021
2.111111111111111,20.138979281841035
2.1464646464646466,22.449123014084094
2.1818181818181817,24.91241936243935
2.217171717171717,27.534638927290302
2.2525252525252526,30.321639006651928
2.287878787878788,33.27936318105377
2.323232323232323,36.41384090811645
2.3585858585858586,39.731187126417396
2.393939393939394,43.237601868265386
2.4292929292929295,46.939369881026856
2.4646464646464645,50.84286025666725
2.5,54.954526069190514
